Id,SalePrice
2734,139898.94316091956
2735,133171.33077854052
2736,135585.1731439617
2737,119974.96999091064
2738,139259.29849117727
2739,156861.21740177556
2740,138966.61668542182
2741,141374.54564002645
2742,149585.440107897
2743,156259.96157233205
2744,162373.85587475932
2745,139320.38380188658
2746,135877.59982722945
2747,143157.21747326115
2748,122088.25109689683
2749,128119.06699055531
2750,126185.58455186614
2751,134012.37434317137
2752,179940.8741229466
2753,142105.50250516072
2754,235714.5977195961
2755,136332.56182006543
2756,101079.94184046624
2757,71724.35710187074
2758,97546.24581738346
2759,163334.7792552863
2760,119987.65617183632
2761,143679.80977289204
2762,143363.0108017611
2763,184288.1093197505
2764,147051.44581797547
2765,302160.0922113485
2766,132516.42502236055
2767,85286.95163249726
2768,126302.62139817746
2769,131597.0636406579
2770,139632.47222419386
2771,109310.61244764116
2772,110443.19219124495
2773,161310.61505668113
2774,140670.2967647435
2775,111099.9573749042
2776,140550.78920020605
2777,142016.34092374105
2778,118614.58200531483
2779,114911.90218443662
2780,92228.98597342549
2781,96145.78312277589
2782,99880.01566726173
2783,98215.35897417794
2784,120075.77955281129
2785,137730.02895962136
2786,72103.26904045763
2787,123705.02666849077
2788,72793.9735650829
2789,172160.69567903408
2790,95873.42185673684
2791,108725.52668087983
2792,55318.36554692734
2793,159195.47942929284
2794,93229.14409768663
2795,121803.13426542297
2796,96913.45871401345
2797,203404.01129039438
2798,100473.94966138764
2799,115195.0561863796
2800,67811.81227454192
2801,106482.6744210168
2802,122745.35914127376
2803,175292.4323764024
2804,125387.12702746362
2805,95846.66004532135
2806,85144.12608319949
2807,164578.38259328803
2808,146365.5281094065
2809,131849.55068558306
2810,122913.30317526209
2811,157523.93486936524
2812,173898.42672995225
2813,161699.0580721568
2814,163926.05113727716
2815,93896.80319685658
2816,236261.09715640158
2817,150200.9431578738
2818,132176.9287636257
2819,172078.31011935737
2820,136899.16228806702
2821,107545.82152252898
2822,195588.9970476765
2823,394226.09053422895
2824,187587.96577253047
2825,145498.62091403536
2826,137250.63983534405
2827,140695.2688549921
2828,218930.66557107374
2829,216357.809136397
2830,232899.06451999748
2831,169637.5828948714
2832,254165.18894268325
2833,288877.1263544967
2834,223119.21843953358
2835,222625.58690403658
2836,192069.572169513
2837,153319.72908057005
2838,147806.44287317494
2839,170994.7953807801
2840,207265.62919282023
2841,202208.4483441748
2842,227615.8605699719
2843,149530.34016984372
2844,174567.51075284433
2845,130666.4345347871
2846,209586.431357053
2847,207796.80102702542
2848,219044.8457793881
2849,199267.7877263726
2850,281009.6901312823
2851,210160.71465166047
2852,240129.66481105323
2853,233303.5771076529
2854,140152.68564223955
2855,203288.2103276817
2856,204807.77352754129
2857,189318.39335398626
2858,209137.5221803669
2859,110372.95341011118
2860,130663.47271071792
2861,121999.16491355583
2862,193439.72480102352
2863,134141.19297098913
2864,252215.1239834705
2865,142922.46342118003
2866,148372.04195633996
2867,101560.42817628088
2868,101295.59204080302
2869,99002.98310660833
2870,115695.98083205063
2871,83899.77215156623
2872,59578.84710932157
2873,99767.83843403394
2874,133919.39515572024
2875,112598.8545490624
2876,169676.0676941964
2877,151797.17285603762
2878,168463.1669427367
2879,133338.72571753414
2880,101253.77551617978
2881,142328.21665507072
2882,168836.7706028523
2883,190769.08812750044
2884,199930.9969394446
2885,185235.544154792
2886,227556.4994389266
2887,93152.76568375053
2888,139693.9413251981
2889,61565.70861381555
2890,81671.69124857849
2891,137718.51254940903
2892,43311.477039520665
2893,66265.25254379734
2894,57446.722097388396
2895,323706.35339247686
2896,288433.09962660854
2897,198336.79526943713
2898,153698.82174864018
2899,204601.12246561484
2900,160308.1957242145
2901,205012.80208175376
2902,186849.73915280402
2903,326670.6408467075
2904,347724.9308512794
2905,81565.14250418315
2906,194030.0699297746
2907,108773.68919266328
2908,129070.11570435225
2909,154885.44813047006
2910,83168.13779448143
2911,83813.06572266166
2912,141187.73799979236
2913,81349.49687773871
2914,80055.53277690058
2915,87010.72381012974
2916,82203.57013651493
2917,167874.89015841827
2918,117612.5354688966
2919,223643.66243600435
